1.1.1	Now we shall explain the application of the rules of this Veda.
10.2.27	One desiring cattle should perform the Sarvasena sacrifice; one having a rival should perform the Daivya sacrifice; one desiring cattle should perform Pañcaśāradīya; one desiring longevity should perform the Vratavata; one desiring to speak should perform the Vāvara.
10.2.28	Thus the five five-day sacrifices.
10.2.29	The seventeen days of the Pañcaśāradīya are the Indra-Maruts, with the Maruts and the Vatsatarīs, seventeen in number. The seventeen days of Agni are the Savanīya ones.
10.2.30	They should offer three each on the four days, and the remaining five on the fifth day.
10.2.31	But for one who is observing the vow, the third day is replaced by the Mahāvrata.
10.2.32	The Uttara-Sāman is the five-day-long Prāstara-Sāmans.
10.3.1	One desiring stability should perform the six-day-long Rtu-Sāmans,
10.3.2	either in the Prāstara or in the Vyuha form.
10.3.3	One desiring cattle should perform the Prāstāra-Sāmans with the Avalambana-Sāman.
10.3.4	The five-day- long Prāstara Sāmans are performed in the Abhyāsakta and Viśva-Vid forms.
10.3.5	The three days of the Prsthya and the three days of the Abhipaga are for one who desires life.
10.3.6	The seven days of the Rsis, the Prajapati, the Chandoma, the Pavamana, the Jamadagni, and the Mahavrata are for one who seeks prosperity, offspring, cattle, food, and the Maha-vrata.
10.3.7	The Mahavrata is the last.
10.3.8	The Vrata is the first Svashtoma.
10.3.9	The seventeenth is the second.
10.3.10	The Chandomā Pavamāna is the third.
10.3.11	The twenty-fourth is the Bahiṣpavamāna, the seventeenth is the remaining fourth.
10.3.12	The other Prajas are under Indra's control.
10.3.13	The Trikakruka, Abhijit, Vishvajita, Mahavrata, and Sarvasthomas.
10.3.14	The Janaka-saptaratra is for one desiring prosperity. The Ahbhiplava-caturha is for one desiring victory. The Vishvajiti-mahavrata is for one desiring the Jyotishtoma.
10.3.15	The Prsthya-stoma and Vishvajiti are the seventh for one desiring cattle.
10.3.16	The Ashtaratra is for him who desires divinity.
10.3.17	The Parshtha, Mahavrata, and Jyotishtoma are for him.
10.3.18	The Navaratra is for the one desiring longevity. The Prsthya and Trikadruka are for him.
10.3.19	The Trikakubha, the Prsthya, and the Avalambana are for one desiring cattle.
10.3.20	Thus in the Navaratra.
10.3.21	The Trikakubha is half of the Prsthyanavaratras, the Maha-trikakubha is the Navaratras, the Samudha-trikakubhas are the Samudhas.
10.3.22	The Catustoma-trikakubhadhyardha is the Abhijit. One desiring the preeminence of his cattle should offer with these four.
10.3.23	One who desires prosperity should recite the Kusuru-bindu three times each day for three days.
10.3.24	One who desires cattle should recite the Chandomas (hymns) in connection with the Prsthya Avalamva sacrifice, before the Vishvajita sacrifice, and the tenth day.
10.3.25	One who wishes to conquer an enemy should recite the Jyotirs (hymns).
10.3.26	The Jyotirs are the cows, the cows are the Abhijit, the Vishvajita is the life.
10.3.27	One who seeks prosperity should recite the Shalali-pishang (hymns)
10.3.28	The Abhijit is the first of the three days.
10.3.29	Thus the ten days.
10.4.1	The Paundarika, the Rddhikama, the Prsthya Stoma, the Chandoma, the Gautamashtoma, the Vishvajiti, the Vyuha, the Navaratra, the Mahavrata, and the Vaishvanara.
10.4.2	Now the two Samvaras.
10.4.3	The Atiratra, the twenty-four, the half-Abhijit, and the Prsthyo.
10.4.4	The Indra-Vajra for one with enemies.
10.4.5	In the first day of the Prsthya, there is a change till the Navaratra.
10.4.6	Then comes the Mahāvrata.
10.5.1	If there are twelve days,
10.5.2	there may be Sattrins or Ahinas.
10.5.3	The Dasha-atra has been described.
10.5.4	It may be combined or spread out.
10.5.5	It is surrounded by two Atiratras.
10.5.6	One may place the Vaishvānara in the two Samvaras.
10.5.7	The Atiratra, the twenty-four-day Soma sacrifice, the Navaratras, and the Mahavrata are performed for a year.
10.5.8	Now the Bharata twelve-day sacrifice.
10.5.9	They perform this one-day sacrifice separately.
10.5.10	The Atiratra first, then the Agnistoma, then eight Ukthyas, then the Agnistomas, then the Atiratra.
10.5.11	Thus the twelve-day sacrifice.
10.5.12	Those who desire to prosper themselves, their offspring and cattle, and to attain heaven, and who desire to be the best among their kinsmen, should perform the sacrifice.
10.5.13	Thus there is a distinction.
10.5.14	Now the general (principles).
10.5.15	Since Dharma is limitless, we shall describe its sections.
10.5.16	Just as limited syllables attain an unlimited range of speech, so also limited days attain unlimited masses.
10.5.17	But the days that have been accomplished, and whatever collection of them there is, the harvest is accomplished.
10.5.18	But in the doubt about the days, some establish it by the Stoma-Prstha-s.
10.5.19	Because the violation of the rule is seen to be incomplete.
10.5.20	The Chandogas having made an agreement, the Rathantara and Barhatarathantara are performed in one day. The Rathantara is not performed in one day, but in two days.
10.5.21	The Barhatas are performed in the second day, which is Abhiplvika.
10.5.22	Or the Kayasubhi and Tadidasa may be performed in the same place, and the other in one day.
10.6.1	One who desires to obtain all desires, to conquer all enemies, to surpass all prosperity, should offer the horse sacrifice.
10.6.2	One who is about to release the horse should offer two Iṣṭi sacrifices.
10.6.3	Agni is the head.
10.6.4	The two Viśvajit and Sannayājyā are the offerings.
10.6.5	The second is the Pauṣṇī.
10.6.6	You are the Agni with good radiance, O Soma, those of yours are the good-giving ones. The two have the word "good" at the end.
10.6.7	You are the one with the most brilliant fame, O Agni, that which is the best, that is yours. Having released the horse after the Samyājyā, having appointed the protectors, the three Savitrī Iṣṭis are performed daily according to the Vairāja system.
10.6.8	Savitar, the one who gives truth, the one who causes growth, Savitar.
10.6.9	The God Savitar, who moves through all these creatures, the giver of good gifts, may that God Savitar come to us for help.
10.6.10	When the rites have been completed, the king, seated on a golden throne to the south of the sacrificial fire, surrounded by his sons and ministers, should be anointed and addressed with the following words.
10.6.11	The Adhvaryu, seated on a golden couch, responds.
10.6.12	He should call out, "O Adhvaryu!"
10.6.13	The other responds, "Ho Hota!"
10.7.1	On the first day, Manu Vaivasvata, and his human subjects, are seated. The householder should have brought in the people to be initiated. He should point them out, and recite the verse from the Veda: "This is the hymn."
10.7.2	On the second day, Yama Vaivasvata, his father, and his relatives sit down. The elders are brought in for the initiation. He points them out. The Yajurveda is the Veda. This is the section.
10.7.3	On the third day, Varuna, Aditya, his Gandharvas, and his Visas are seated. The young and handsome ones are brought together. He points them out: "This is the Veda of Atharva. This is the remedy that will end at night."
10.7.4	On the fourth day, Soma is Vaisnava. The Apsarases are the Visas. They are here. They should be brought as young and beautiful women. He points them out. The Veda is Angirasa. This is the terrible night. If there is a terrible night, he should recite this.
10.7.5	On the fifth day, Arbudu, the son of Kadru, is born. The serpents are his teeth. They lie here. The serpents are the knowers of serpents. They should be brought together. He points them out. The knowledge of poison is the Veda. This is it. He should recite the knowledge of poison.
10.7.6	On the sixth day, Kubera, Vaishravana, his Rakshasas, and his classes of beings are present. They should be brought in with the words "Those who have committed sins." The knowledge of pishachas is the Veda. Whatever is connected with pishachas and ends with the night, that should be recited.
10.7.7	On the seventh day, Asita Dhanvan, the Asuras, and the Visas, they are seated here. Those who have been brought together for the day of idleness, he points them out. The Asura Vidya Veda, it is this. He should perform some kind of magic.
10.7.8	On the eighth day, the fish is offered with the verse, "The fish, the source of joy, are present here in the water." The fish should be brought in a bundle and placed in front. One who knows the ancient knowledge should say, "This is the ancient knowledge."
10.7.9	On the ninth day, Tarksya, the son of Vipaschit, his sons are the classes. They are here. The sons are the students. They should be brought for initiation. He should instruct them. The history is the Veda. He should say, "This is the history." On the tenth day, Dharma Indra, his sons are gods. They are here, the young students who do not accept gifts. They should be initiated. He instructs them. The Sama Veda is the Veda. This is the Sama. He should sing. Thus he should describe the year in this order.
10.7.10	Completing the tenth day.
10.7.11	At the end of the year, he is initiated.
10.8.1	There are three Soma sacrifices.
10.8.2	At the time of consecrating the animal for the second day, having brought a horse, they should place it outside the altar.
10.8.3	If it smells or turns around, one should know that there will be prosperity at the sacrifice.
10.8.4	If not, then he should recite the verse, "May there be good cattle for us, may there be good horses for us."
10.8.5	While standing, he praises him with eleven verses beginning with "He who cried out," without moving away.
10.8.6	Some say that it is a recitation.
10.8.7-8	Having sprinkled him with the formula, "O horse, do thou be firm," and having sprinkled him with the formulas, "O horse of twenty-six kinds, do thou be steady," and "O Mitra, do thou not injure us," and having sprinkled with the two formulas, "The horse has come forward for the pressing; the horse has come forward to the pressing," the wives of the sacrificer, having loosened the hair on the right side, and having tied the hair on the left side, strike the left thighs.
10.8.9	Then they make him lie down on the heifer.
10.8.10	The Hotṛ recites over him: "Thy mother and thy father, while thou wast playing at the foot of the tree, took thee away." "Thy father placed his fist on thy belly."
10.8.11	She reproaches the Hotri, and the hundred royal maidens, and thy mother and thy father, who were playing at the foot of a tree, and said, "Thy mouth is like that of a dog, O Hotri, do not speak much."
10.8.12	The wind has raised her up, like a load on a mountain, and now she returns to him in the cold wind.
10.8.13	She, having overcome Brahma, and having followed him, raises him up above a hundred royal maidens, like a mountain-carrier carrying a load. Then his middle becomes cold, and he returns to the wind.
