1.1.1	We shall explain the sacrifice.
24.2.11	Having placed the two Khara-sticks to the north of the Garhapatya and Ahavaniya fires, he places the Khara-stick with the remaining portion towards the north-east, with the remaining portion facing the north-west, with the remaining part facing the north-east. He places the Khara stick outside, with the remaining portions facing the north- west, with the remaining parts facing the north- east. To the north of the Ahavaniya fire, he places the chips and the Kantaki twig.
24.3.1	Taking the great hero, he anoints it with the Veda, which is not to be suspended, saying, "May the gods protect you." With the ladle he offers seven oblations to the life-force in the fire, saying, "To the life-force, svāhā; to the spreading life-force, svaha." With the remaining part of the eleven, he anoints the great hero, saying, "The god Savitr may anoint you with honey." Having placed it, or given it to someone else, he says, "Protect the earth with austerity." Having placed a silver pot on the other mound, taking two bundles of Muñja grass, he lights the northern ends of the southern ones at the Garhapatya fire, saying, "You are light." With the northern ends, he lights the southern ends, saying, "you are light." With those southern ends, he lights those northern ends, saying, "You are light." Having placed those bundles of Muñjas upside down on the silver pot,
24.3.2	"He places the great hero (in the fire) with the words, 'Be depressed!' He anoints it with clarified butter with the words, "Anoint!" He recites the mantra, "The unassailable one in front!" He holds the great hero facing east, at a distance of a cubit, without touching it, with each mantra and in each direction. He touches the earth with the words, "The horse of Manu, the son of many!"
24.3.3	The Adhvaryu and the Pratiprasthātṛ, having taken up the embers from the Garhapatya towards the north with the formula, "Thou art the Tapas, O Agni," and having placed them around the Mahāvīra with the formula, “Thou art the Cit, O Pari-cit,” and having placed the Vaitanati bricks around it with the formula, "Thou art the Ma," the Adhvaryu places the embers towards the east with the formula, "Thou art the Prama," and the Prati-prasthātṛ towards the north with "Thou art the Asi." The Adhvaryū places the thirteenth one towards the south with the formula,"Thou art the Antar-dhi of the Antarikṣa."
24.3.4	Having brought the ghee of the Mahāvīra, he places it above, covering it with a golden plate, and worships it with three verses. He takes the whisks, saying, "You are Gayatra," for the first, "You are Trishtub," for the second, and "You are Jagati," for the third. With these, he shakes the Mahāvīrá three times upwards. He gives one of them to the Agnidhra, one to the Pratiprasthâtri. They, beginning with the Agnidhra and going clockwise three times, shake the Mahāvīrā upwards, saying, "Madhu Madhu." It is known that they consecrate it with the Praṇava.
24.3.5	Having sat down according to the light, they are seen to be sitting with the fuel. When the fire is burning, the gold is taken away.
24.3.6	When it is said, "You who released the burning wick," he makes the sacrificer recite this Anuvaka: "The ten eastern directions, the ten southern directions." When it is said "The Asvins have given us a pleasing voice," he says, "The heat is pleasing" while rising. They return three times without blowing out.
24.3.7	At that time the Pratiprasthātṛ comes back, takes the Dhāvitra-sticks, and having moved them towards the front of the Āhavanīya, places them on the Samrāḍ-sand. He says, "Svāhā to thee from the rays of the sun." In the morning, "Svāhã to thee from the stars." Having risen according to the light, all the priests and the sacrificer recite, "I saw the cowherd..." while looking at the Mahāvīra. The Pratiprasthātr makes the wife recite at the Pariśrita, "May Tvashtri be your patron."
24.4.1	Having instructed, "Agni-dhr, place the two Raurina cakes," the Adhvaryu, having spread out the two cakes for Agni and Indra, pours clarified butter over them. He places the two Raurinas cakes, one along the junction of the southern enclosing stick and the other along the northern one. Here he places the curds that have been cooked.
24.4.2	Having taken up the girdle with the formula, "For the god thee", having recited the formula, "Thou art the girdle of Aditi", having gone out through the eastern door, the Adhvaryu calls the Gharma-milker with the formula, “O Indra, come, O Aditi, come, O Sarasvati, come”, three times in a low voice, and three times loudly, as he is named. Having returned by the same route, having taken up the ladle and the milking pot, the Adhvaryu, the Agnidhra and the Pratiprasthātṛ go out through the southern door.
24.4.3	The Adhvaryu, having taken up the Udushtaka, says (to the sacrificer), "Thou art the Udushtaka of Aditi." The Vatsa is released with the formula, "May Pusan release thee." The Adhvaryū, having taken up a Udushtaka, recites (the formula), "Which is thy teat?" The Vatsa, having been released, is placed down with the formula, "May Brihaspati approach thee." The Advaryu touches the teats with the formula, “Thou art the Dānava, thou art the Pērava." The Advaryū, having touched the teats, milks the Udushtaka with the formula, "Thou art the Udashtaka." The Pratiprasthātṛ milks the Hrasīya with the formula,"Thou art the Hrasīyaka." The Prāstātṛ milks silently the Ajā with the formula,"
24.4.4	Having given the milk to the Agnidh, the Adhvaryu takes up the two wool-ends, saying, "Thou art Gayatra," of the first, "Thou art Traishṭhuba," of the second, "Thou art Jagata," of the wool-end. The Pratiprasthātṛ, having taken up the wool-end, says, "The milk-giver is called the cow-milker." The Agnidh, having heard this, goes forward with the share of strength and says, "Come hither." The milk-giver waits while the milk is being taken. He waits, saying, "Indra and Ashvins, of the sweet and flowing honey."
24.4.5	"O great hero, bring and give (me) Svāhā! You are the rays of the sun." Thus one recites while the sun is rising. "You are the honey offering," says the Pratiprasthātṛ. Some recite this before the Ajapāyaka.
24.4.6	"With the heaven and earth I embrace thee." With the two horns he embraces the great hero. "With the Veda I wipe thee. With the atmosphere I bind thee." The Pratiprasthātṛ binds it with the binding-stick. "May I be able to bear thee, approved by the gods and the Pitrs." Having taken it, he rises.
24.4.7	"Thou art splendour; thou hast gone to splendour." He takes it with the verse, "To the wind and to the ocean, to thee, O Agni, to the Vasus, svāhā." He recites five names of the wind. "To the downward wind, to thee, to Agni, to the possessor of wealth, svāhā" The remaining five verses are optional.
24.4.8	At this time the Pratiprasthātṛ offers the Rauhiṇasaka oblation to the south, with the formula, "The day is light." In the evening, with the formula "The night is light." Having gone around along the south of the Ahavaniya, he looks at the Brahman with the formula, “All the quarters are seated to the south." He looks at the Hotṛ with the formula, "He has invited all the gods." Having caused the Gharmāṇ to be announced, he instructs with the formula, "Do you offer the Gharmāṇa."
24.4.9	He offers with the excellent speech, "Svāhā to Agni, the worthy of sacrifice." When the Vasat-call is made, he offers with "Svāhā, Indra, Vasat." When the Anuvṣat-call is uttered, he offers with the Vasat-cry. When the Homas are offered, he attends to the Hotṛ-priest.
24.4.10	The Adhvaryu, having taken up the clarified butter in the ladle, makes the sacrificer recite the formula, "Salutations to heaven, salutations to earth." The Pratiprasthātṛ, with the curds mixed with ghee, pours it over the fire being held above. The Adhvaryū recites the verse, "Do thou drink the curds." He sprinkles it while dripping. He sprinkles the directions within the enclosing sticks.
24.4.11	"He places the silver coin on the eastern axle, saying, "For Tviṣṭri thee!" On the southern axle, saying, "For Dyumna thee!" On the western axle, saying, "For Indriya thee!" " On the northern axle, saying, “For Bhūti thee!” Having returned, he takes the remaining (portion of the axle) and places the silver coin in the eastern axle, and places the great hero on it, saying, “May not the wind scatter thee!” (This is done) for one who is practising sorcery.
24.5.1	Having placed the pieces of wood in the Upayamana vessel, he places them in the Ahavaniya fire with the respective mantras, "To Pūṣan, the eater, svāhā." Having smeared all the doughs with the sixth (mantra), he places them in front of the Ahavaniya with the last mantra, "To Rudra, the Rudra-priest, svāhā". Looking towards the doors, he should sprinkle himself with water. At this time, the Pratiprasthātṛ offers the northern Purorasa as before.
24.5.2	The Adhvaryu places the Kantaki kindling-wood with the formula, "Protect me from the day, O Night; protect me from the night, O Day." In the evening he places it with the formula, “Protect me from the night; protect me from day." In the morning he places it with
24.5.3	He offers the Agnihotra with the Upāṁśu formula, "Agni is light, light is Agni, svāhā." In the evening, with the Vyāhṛti formula, "The sun is light, light the sun, svāhā," in the morning. All partake of the remnant after having invited each other with the name of the rite, "Do you invite." The Hotṛ invites first, the sacrificer last. The sacrificer alone may invite. Having partaken of the oblation, "The oblation is offered, the oblation is sweet," he gives the Upāṁshu to the Pratiprasthātṛ. Having washed it in the leftover chaff, he places it within the altar. Having placed the two golden vessels, having brought the Madantī waters, they cleanse themselves with the three verses, "The waters are the purifier, the waters are the bestower of wealth." Having brought the waters, having placed all the heated vessels together,
